Data,Região,Produto,Quantidade,Preço Unitário,Custo Unitário,Lucro Bruto
2024-09-18,Centro-Oeste,Carregador,11,4273.1,1357.52,32071.380000000005
2024-09-18,Norte,Mouse,19,4736.66,1128.15,68561.69
2024-09-19,Sul,Fone de Ouvido,19,3192.44,1615.72,29957.68
2024-09-19,Sul,Smartphone,1,1024.22,610.78,413.44000000000005
2024-09-19,Sul,Teclado,13,4961.63,2362.09,33794.02
2024-09-19,Nordeste,Monitor,5,2783.73,1491.49,6461.2
2024-09-19,Nordeste,Mouse,18,1564.0,117.77,26032.14
2024-09-19,Sul,Carregador,9,602.61,561.42,370.7100000000005
2024-09-19,Norte,Monitor,10,2051.43,223.17,18282.6
2024-09-20,Norte,Monitor,15,3012.39,281.85,40958.1
2024-09-20,Sul,Smartphone,16,2229.78,780.9,23182.08
2024-09-20,Sudeste,Mouse,19,2579.49,2476.92,1948.8299999999945
2024-09-20,Sul,Fone de Ouvido,5,4316.62,2262.11,10272.55
2024-09-20,Sudeste,Smartphone,13,1265.23,715.03,7152.6
2024-09-20,Centro-Oeste,Notebook,13,3230.77,1159.62,26924.95
2024-09-20,Centro-Oeste,Fone de Ouvido,8,2530.99,489.98,16328.079999999998
2024-09-21,Sul,Fone de Ouvido,7,588.49,509.28,554.4700000000003
2024-09-21,Sudeste,Fone de Ouvido,16,1748.72,118.54,26082.88
2024-09-22,Centro-Oeste,Carregador,5,3608.13,2087.12,7605.050000000001
2024-09-23,Sudeste,Teclado,9,2736.85,1163.88,14156.729999999998
2024-09-23,Sudeste,Notebook,16,4874.95,2305.53,41110.719999999994
2024-09-23,Sudeste,Monitor,19,4828.05,1144.86,69980.61000000002
2024-09-23,Sudeste,Notebook,7,3061.16,789.43,15902.11
2024-09-23,Nordeste,Notebook,18,4933.86,1138.79,68311.26
2024-09-23,Norte,Smartphone,4,1465.24,203.05,5048.76
2024-09-24,Sul,Carregador,17,3539.32,1973.44,26619.960000000003
2024-09-24,Norte,Fone de Ouvido,11,4606.34,2188.3,26598.44
2024-09-24,Sudeste,Carregador,19,4792.53,2502.97,43501.64
2024-09-24,Sul,Notebook,5,4697.52,914.91,18913.050000000003
2024-09-24,Sul,Smartphone,9,4879.34,1181.83,33277.590000000004
2024-09-24,Norte,Teclado,6,1453.17,1030.47,2536.2000000000003
2024-09-24,Sul,Mouse,5,3169.91,2228.73,4705.9
2024-09-25,Sul,Notebook,1,4487.72,2060.95,2426.7700000000004
2024-09-25,Nordeste,Smartphone,12,4547.62,291.89,51068.759999999995
2024-09-25,Nordeste,Smartphone,18,3574.67,368.84,57704.94
2024-09-25,Sudeste,Carregador,11,2451.3,1860.81,6495.390000000003
2024-09-25,Sudeste,Carregador,9,3982.11,2859.51,10103.4
2024-09-25,Centro-Oeste,Notebook,11,3709.75,513.38,35160.07
2024-09-26,Sudeste,Fone de Ouvido,5,970.46,557.77,2063.4500000000003
2024-09-26,Norte,Smartphone,16,3277.7,1382.41,30324.639999999996
2024-09-26,Nordeste,Smartphone,8,2516.15,1102.17,11311.84
2024-09-26,Sul,Fone de Ouvido,9,1878.14,1361.38,4650.84
2024-09-26,Norte,Teclado,19,2469.1,1112.77,25770.269999999997
2024-09-26,Sul,Mouse,8,4747.23,2775.75,15771.839999999997
2024-09-26,Nordeste,Fone de Ouvido,17,2118.07,1312.17,13700.300000000001
2024-09-26,Norte,Smartphone,13,1166.62,432.57,9542.65
2024-09-26,Centro-Oeste,Fone de Ouvido,6,2829.55,735.69,12563.16
2024-09-26,Nordeste,Carregador,9,3988.71,1062.35,26337.24
2024-09-26,Centro-Oeste,Notebook,13,4969.16,2503.02,32059.82
2024-09-26,Sul,Teclado,8,2755.92,1392.2,10909.76
2024-09-27,Sudeste,Carregador,19,2227.87,888.15,25454.679999999997
2024-09-27,Norte,Fone de Ouvido,16,3079.94,2706.76,5970.879999999997
2024-09-27,Sudeste,Fone de Ouvido,9,1247.01,568.5,6106.59
2024-09-28,Nordeste,Carregador,16,4860.53,181.94,74857.44
2024-09-28,Norte,Mouse,14,4705.29,1568.86,43910.020000000004
2024-09-28,Sul,Teclado,4,3904.75,119.27,15141.92
2024-09-29,Norte,Notebook,16,4603.83,1896.3,43320.479999999996
2024-09-29,Sudeste,Fone de Ouvido,12,846.22,496.23,4199.88
2024-09-29,Nordeste,Fone de Ouvido,5,3491.63,1059.53,12160.500000000002
2024-09-29,Centro-Oeste,Carregador,18,4498.77,1866.4,47382.66
2024-09-29,Sul,Monitor,10,1489.78,1233.61,2561.7000000000007
2024-09-30,Norte,Carregador,14,4074.93,2207.78,26140.099999999995
2024-09-30,Sul,Teclado,16,4457.47,1885.17,41156.8
2024-09-30,Centro-Oeste,Teclado,10,4683.56,1334.77,33487.9
2024-09-30,Sul,Monitor,19,4483.93,2493.33,37821.40000000001
2024-09-30,Centro-Oeste,Mouse,19,3035.78,2393.46,12204.080000000004
2024-09-30,Sul,Notebook,17,2790.12,601.79,37201.61
2024-10-01,Centro-Oeste,Notebook,18,1560.59,1121.11,7910.64
2024-10-01,Sul,Notebook,12,3541.89,2089.55,17428.079999999994
2024-10-01,Sul,Carregador,1,3308.73,325.43,2983.3
2024-10-01,Norte,Notebook,6,4980.59,770.47,25260.72
2024-10-01,Sul,Notebook,4,446.46,294.84,606.48
2024-10-01,Nordeste,Mouse,9,4127.86,424.41,33331.049999999996
2024-10-01,Sul,Mouse,16,2902.45,1835.38,17073.119999999995
2024-10-01,Centro-Oeste,Fone de Ouvido,15,3563.99,1309.42,33818.549999999996
2024-10-02,Sudeste,Teclado,7,1274.51,824.26,3151.75
2024-10-02,Sul,Mouse,15,4292.0,2719.88,23581.8
2024-10-02,Centro-Oeste,Notebook,18,4332.49,1987.41,42211.44
2024-10-02,Nordeste,Carregador,16,4036.13,2193.94,29475.04
2024-10-02,Nordeste,Smartphone,9,3519.8,438.12,27735.120000000003
2024-10-03,Sudeste,Teclado,16,4254.55,2857.74,22348.960000000006
2024-10-03,Sudeste,Monitor,15,4775.52,2145.61,39448.65
2024-10-03,Sudeste,Monitor,15,3318.75,227.38,46370.549999999996
2024-10-03,Nordeste,Teclado,14,1100.2,335.36,10707.76
2024-10-03,Norte,Monitor,13,4872.16,462.74,57322.46
2024-10-03,Sul,Teclado,3,2239.51,1528.6,2132.730000000001
2024-10-03,Norte,Mouse,8,2168.53,1217.73,7606.4000000000015
2024-10-04,Norte,Mouse,19,3446.94,2390.2,20078.060000000005
2024-10-04,Centro-Oeste,Fone de Ouvido,12,1401.41,1064.15,4047.12
2024-10-04,Sul,Monitor,10,2706.31,2114.16,5921.500000000001
2024-10-04,Norte,Monitor,10,4693.24,277.92,44153.2
2024-10-04,Centro-Oeste,Monitor,10,2209.44,1080.77,11286.7
2024-10-04,Sudeste,Fone de Ouvido,13,1106.75,471.45,8258.9
2024-10-04,Nordeste,Smartphone,7,1268.87,1104.04,1153.8099999999995
2024-10-05,Sudeste,Notebook,19,4921.67,2794.5,40416.23
2024-10-05,Nordeste,Teclado,9,4169.7,961.89,28870.29
2024-10-05,Norte,Teclado,11,3536.81,560.83,32735.78
2024-10-05,Nordeste,Monitor,19,3367.5,253.49,59166.19
2024-10-05,Norte,Fone de Ouvido,19,1547.51,856.12,13136.41
2024-10-06,Nordeste,Smartphone,19,1532.36,1165.9,6962.739999999996
2024-10-06,Sul,Carregador,2,2789.63,2203.87,1171.5200000000004
2024-10-06,Sudeste,Teclado,6,3988.42,2561.55,8561.22
2024-10-07,Sudeste,Notebook,5,3634.84,2860.97,3869.3500000000017
2024-10-07,Norte,Carregador,9,4607.8,662.43,35508.33
2024-10-07,Nordeste,Teclado,12,4929.73,2870.53,24710.399999999994
2024-10-07,Centro-Oeste,Monitor,3,3487.67,905.72,7745.849999999999
2024-10-08,Centro-Oeste,Smartphone,4,3285.5,1318.92,7866.32
2024-10-08,Nordeste,Fone de Ouvido,10,2839.9,935.07,19048.3
2024-10-08,Centro-Oeste,Carregador,14,4650.98,728.83,54910.09999999999
2024-10-09,Sudeste,Monitor,17,3161.73,2695.53,7925.399999999997
2024-10-09,Sudeste,Mouse,7,1466.62,782.53,4788.629999999999
2024-10-09,Sudeste,Carregador,17,3352.73,1964.83,23594.300000000003
2024-10-09,Norte,Monitor,13,1349.42,268.6,14050.660000000002
2024-10-09,Centro-Oeste,Monitor,10,4183.02,656.13,35268.9
2024-10-10,Nordeste,Mouse,7,2773.81,65.98,18954.809999999998
2024-10-10,Norte,Monitor,15,3151.79,1773.4,20675.85
2024-10-10,Sudeste,Fone de Ouvido,16,2138.43,878.68,20156.0
2024-10-10,Centro-Oeste,Monitor,1,3468.55,2255.49,1213.0600000000004
2024-10-10,Sudeste,Mouse,13,2458.51,2231.55,2950.4800000000005
2024-10-10,Sul,Carregador,3,2299.33,827.8,4414.59
2024-10-11,Sudeste,Carregador,16,2211.7,1688.59,8369.759999999998
2024-10-11,Sudeste,Teclado,16,4986.01,48.99,78992.32
2024-10-11,Norte,Mouse,8,2437.15,1840.84,4770.480000000001
2024-10-11,Nordeste,Teclado,1,2440.21,851.41,1588.8000000000002
2024-10-11,Nordeste,Carregador,2,3204.54,1789.55,2829.98
2024-10-12,Sudeste,Mouse,13,3867.7,2750.17,14527.889999999996
2024-10-12,Sul,Teclado,17,2724.46,531.04,37288.14
2024-10-12,Sudeste,Notebook,17,1511.02,1434.15,1306.7899999999981
2024-10-12,Sul,Smartphone,1,3992.36,1584.99,2407.37
2024-10-12,Sul,Smartphone,12,3148.37,2410.29,8856.96
2024-10-12,Centro-Oeste,Notebook,18,1732.22,341.47,25033.5
2024-10-12,Nordeste,Monitor,9,2932.69,1569.51,12268.62
2024-10-12,Nordeste,Monitor,11,4562.32,273.02,47182.29999999999
2024-10-13,Nordeste,Monitor,4,4933.41,598.24,17340.68
2024-10-13,Centro-Oeste,Teclado,4,1152.61,251.6,3604.0399999999995
2024-10-13,Centro-Oeste,Smartphone,17,4838.64,1964.15,48866.33
2024-10-13,Sul,Monitor,6,3518.04,1461.58,12338.76
2024-10-13,Centro-Oeste,Carregador,2,2814.04,2485.15,657.7799999999997
2024-10-13,Nordeste,Smartphone,5,3029.16,1068.93,9801.15
2024-10-13,Nordeste,Mouse,17,4439.02,2399.18,34677.28000000001
2024-10-13,Nordeste,Carregador,12,1474.71,1431.65,516.7199999999993
2024-10-14,Nordeste,Monitor,14,545.06,162.04,5362.28
2024-10-14,Nordeste,Carregador,16,4995.1,2394.96,41602.240000000005
2024-10-14,Nordeste,Mouse,9,2505.8,139.26,21298.86
2024-10-15,Norte,Notebook,9,2087.03,751.88,12016.35
2024-10-15,Sul,Fone de Ouvido,9,4595.92,2106.26,22406.94
2024-10-15,Norte,Smartphone,6,2719.04,1875.15,5063.339999999999
2024-10-16,Norte,Mouse,13,4300.94,238.88,52806.77999999999
2024-10-16,Sul,Smartphone,11,1706.55,344.14,14986.509999999998
2024-10-16,Sudeste,Carregador,1,1696.24,415.02,1281.22
2024-10-17,Sul,Mouse,3,3623.23,2711.65,2734.74
2024-10-17,Norte,Teclado,2,2366.18,1600.82,1530.7199999999998
2024-10-17,Sul,Notebook,9,2357.27,1429.64,8348.669999999998
2024-10-18,Nordeste,Teclado,8,3883.8,2222.63,13289.36
2024-10-18,Sudeste,Fone de Ouvido,7,2771.54,119.31,18565.61
2024-10-18,Sudeste,Teclado,9,2306.0,2297.85,73.35000000000082
2024-10-18,Nordeste,Teclado,14,2493.77,2003.25,6867.28
2024-10-19,Centro-Oeste,Monitor,19,2553.05,2457.57,1814.1200000000003
2024-10-20,Sudeste,Monitor,7,578.08,396.48,1271.2000000000003
2024-10-21,Sudeste,Teclado,12,2263.74,890.45,16479.479999999996
2024-10-21,Centro-Oeste,Mouse,16,1599.29,514.5,17356.64
2024-10-21,Sudeste,Teclado,14,4138.02,2552.81,22192.940000000006
2024-10-21,Nordeste,Monitor,14,2819.01,1467.83,18916.520000000004
2024-10-22,Centro-Oeste,Notebook,1,3929.01,471.61,3457.4
2024-10-22,Sul,Teclado,19,3650.81,105.67,67357.66
2024-10-22,Centro-Oeste,Notebook,15,1781.87,1316.29,6983.699999999999
2024-10-22,Sudeste,Monitor,18,1880.29,46.77,33003.36
2024-10-22,Nordeste,Fone de Ouvido,17,2638.64,1650.82,16792.94
2024-10-23,Centro-Oeste,Smartphone,16,2663.15,663.26,31998.24
2024-10-23,Nordeste,Teclado,15,2836.51,2315.72,7811.850000000006
2024-10-23,Norte,Monitor,17,2429.07,1831.38,10160.730000000001
2024-10-23,Centro-Oeste,Monitor,18,3772.69,498.5,58935.42
2024-10-23,Sudeste,Mouse,1,2801.56,2171.98,629.5799999999999
2024-10-23,Nordeste,Mouse,9,2494.92,1408.41,9778.59
2024-10-24,Norte,Teclado,6,2143.21,1077.01,6397.200000000001
2024-10-24,Norte,Notebook,5,2122.1,680.67,7207.15
2024-10-24,Nordeste,Smartphone,19,2948.15,449.84,47467.89
2024-10-25,Nordeste,Smartphone,19,2190.78,557.67,31029.090000000004
2024-10-25,Sudeste,Notebook,19,3458.01,814.28,50230.87000000001
2024-10-25,Nordeste,Notebook,2,4374.86,1473.33,5803.0599999999995
2024-10-25,Centro-Oeste,Notebook,19,4349.1,1045.83,62762.130000000005
2024-10-25,Nordeste,Mouse,13,975.82,805.89,2209.090000000001
2024-10-25,Sudeste,Teclado,16,2687.48,1388.65,20781.28
2024-10-25,Nordeste,Notebook,19,2166.76,163.33,38065.170000000006
2024-10-25,Sul,Notebook,3,1012.61,549.98,1387.8899999999999
2024-10-26,Nordeste,Smartphone,1,3436.93,1625.49,1811.4399999999998
2024-10-26,Norte,Mouse,4,3874.05,1289.75,10337.2
2024-10-26,Norte,Monitor,16,1617.91,625.09,15885.12
2024-10-26,Norte,Smartphone,15,4916.25,1224.91,55370.100000000006
2024-10-26,Sudeste,Carregador,7,1392.19,1047.29,2414.3000000000006
2024-10-26,Sul,Notebook,5,3094.48,2142.05,4762.15
2024-10-26,Sul,Notebook,1,517.61,377.33,140.28000000000003
2024-10-27,Centro-Oeste,Monitor,13,1097.77,459.54,8296.99
2024-10-27,Nordeste,Smartphone,1,165.27,49.58,115.69000000000001
2024-10-27,Norte,Mouse,17,2814.94,2437.44,6417.5
2024-10-27,Nordeste,Carregador,17,3545.85,482.28,52080.689999999995
2024-10-27,Sudeste,Mouse,10,249.39,220.65,287.3999999999998
2024-10-27,Sudeste,Carregador,9,2499.15,473.08,18234.63
2024-10-27,Sudeste,Carregador,14,986.58,229.91,10593.380000000001
2024-10-27,Centro-Oeste,Carregador,4,4796.89,1930.17,11466.880000000001
2024-10-27,Centro-Oeste,Notebook,11,2041.25,748.19,14223.66
2024-10-27,Sudeste,Teclado,7,4918.77,2451.26,17272.57
2024-10-28,Sudeste,Mouse,14,4121.09,1994.19,29776.600000000002
2024-10-28,Nordeste,Monitor,15,3615.89,1498.03,31767.899999999994
2024-10-29,Sudeste,Notebook,18,3398.13,2858.25,9717.840000000002
2024-10-29,Centro-Oeste,Fone de Ouvido,5,1137.24,918.52,1093.6000000000001
2024-10-29,Centro-Oeste,Carregador,16,4558.83,2952.41,25702.72
2024-10-29,Sul,Fone de Ouvido,2,1751.87,1524.56,454.6199999999999
2024-10-29,Nordeste,Monitor,5,3802.48,2311.2,7456.4000000000015
2024-10-29,Sudeste,Carregador,8,3934.44,1216.01,21747.440000000002
2024-10-29,Norte,Fone de Ouvido,1,1624.95,544.88,1080.0700000000002
2024-10-29,Nordeste,Smartphone,13,3698.77,1215.44,32283.29
2024-10-29,Nordeste,Fone de Ouvido,9,2542.73,484.66,18522.63
2024-10-30,Norte,Fone de Ouvido,6,3539.85,204.86,20009.94
2024-10-30,Norte,Carregador,13,1753.65,336.36,18424.77
2024-10-30,Norte,Fone de Ouvido,10,3877.88,1536.64,23412.399999999998
2024-10-31,Norte,Monitor,18,4712.28,734.73,71595.9
2024-10-31,Centro-Oeste,Fone de Ouvido,15,3691.32,979.96,40670.4
2024-10-31,Nordeste,Teclado,6,4754.69,1730.67,18144.119999999995
2024-10-31,Sudeste,Mouse,1,4627.31,1604.76,3022.55
2024-10-31,Centro-Oeste,Notebook,5,3915.93,2740.51,5877.0999999999985
2024-10-31,Norte,Carregador,18,1727.97,1503.05,4048.5600000000013
2024-10-31,Nordeste,Monitor,12,4208.04,2433.11,21299.159999999996
2024-10-31,Sudeste,Notebook,4,4553.53,588.43,15860.4
2024-11-01,Sudeste,Mouse,2,3770.5,1543.52,4453.96
2024-11-01,Sudeste,Teclado,15,1938.8,1089.02,12746.699999999999
2024-11-01,Nordeste,Smartphone,7,1695.07,488.98,8442.63
2024-11-01,Sul,Monitor,5,4451.47,1157.84,16468.15
2024-11-01,Sul,Notebook,13,2515.83,1837.36,8820.11
2024-11-03,Nordeste,Smartphone,7,1974.39,1914.52,419.0900000000008
2024-11-03,Sudeste,Mouse,8,1488.8,1406.9,655.1999999999989
2024-11-03,Sudeste,Mouse,11,2691.5,1913.83,8554.37
2024-11-04,Nordeste,Fone de Ouvido,3,4815.64,534.55,12843.27
2024-11-04,Norte,Smartphone,1,4665.41,1497.14,3168.2699999999995
2024-11-04,Nordeste,Monitor,10,643.78,144.83,4989.499999999999
2024-11-04,Sudeste,Mouse,8,3371.15,2539.32,6654.639999999999
2024-11-05,Nordeste,Mouse,8,2738.89,1805.42,7467.759999999998
2024-11-05,Centro-Oeste,Teclado,7,2746.77,2693.73,371.27999999999975
2024-11-05,Sul,Mouse,17,1927.53,1143.87,13322.220000000001
2024-11-05,Norte,Carregador,12,3354.54,2442.03,10950.119999999997
2024-11-05,Sul,Carregador,5,3210.36,1529.07,8406.45
2024-11-05,Sul,Smartphone,7,2275.13,1530.48,5212.550000000001
2024-11-05,Norte,Carregador,14,4449.98,2126.62,32527.039999999994
2024-11-05,Sul,Teclado,8,4155.98,2158.63,15978.799999999996
2024-11-05,Centro-Oeste,Fone de Ouvido,7,1461.52,536.69,6473.8099999999995
2024-11-06,Sul,Smartphone,15,4564.74,2019.4,38180.1
2024-11-06,Norte,Smartphone,16,3730.77,1198.98,40508.64
2024-11-06,Centro-Oeste,Fone de Ouvido,2,2838.73,2536.26,604.9399999999996
2024-11-06,Nordeste,Fone de Ouvido,8,763.61,643.03,964.6400000000003
2024-11-07,Norte,Mouse,6,4832.96,473.66,26155.800000000003
2024-11-07,Nordeste,Monitor,13,3345.08,2618.48,9445.8
2024-11-07,Norte,Mouse,3,1429.54,460.87,2906.0099999999998
2024-11-07,Norte,Smartphone,15,2787.33,710.68,31149.75
2024-11-07,Nordeste,Fone de Ouvido,13,577.23,134.04,5761.470000000001
2024-11-07,Norte,Notebook,1,1620.99,1142.74,478.25
2024-11-08,Sul,Teclado,7,4584.94,1936.23,18540.969999999998
2024-11-09,Sudeste,Fone de Ouvido,14,3677.21,1363.55,32391.239999999998
2024-11-09,Sul,Smartphone,8,3359.51,1195.99,17308.160000000003
2024-11-09,Norte,Fone de Ouvido,12,1808.82,118.23,20287.079999999998
2024-11-10,Nordeste,Fone de Ouvido,3,2272.45,1237.71,3104.2199999999993
2024-11-10,Sul,Fone de Ouvido,8,3445.26,2187.88,10059.04
2024-11-10,Sul,Smartphone,14,3697.72,1901.25,25150.579999999998
2024-11-10,Sudeste,Mouse,4,3634.64,1601.84,8131.2
2024-11-10,Sudeste,Mouse,1,2185.65,2017.29,168.36000000000013
2024-11-11,Norte,Smartphone,13,2212.05,1967.92,3173.6900000000014
2024-11-11,Sul,Teclado,7,2679.78,1929.9,5249.160000000001
2024-11-11,Sul,Carregador,14,4325.3,849.04,48667.64
2024-11-12,Sul,Mouse,5,4843.38,2221.74,13108.2
2024-11-12,Centro-Oeste,Monitor,11,2228.65,1248.7,10779.45
2024-11-12,Sudeste,Carregador,6,3280.98,736.67,15265.86
2024-11-12,Centro-Oeste,Carregador,14,2814.44,1569.44,17430.0
2024-11-12,Nordeste,Fone de Ouvido,9,2780.36,1990.4,7109.64
2024-11-12,Sul,Monitor,14,2522.75,1395.55,15780.800000000001
2024-11-13,Sul,Smartphone,6,2475.7,1483.72,5951.879999999999
2024-11-13,Norte,Smartphone,12,4540.97,1386.11,37858.32000000001
2024-11-13,Centro-Oeste,Carregador,9,4790.64,2509.75,20528.010000000002
2024-11-13,Norte,Notebook,12,3865.95,2731.13,13617.839999999997
2024-11-14,Sudeste,Mouse,6,3163.85,717.31,14679.24
2024-11-14,Sudeste,Monitor,7,3295.84,1512.87,12480.79
2024-11-14,Sul,Notebook,6,4767.73,1976.8,16745.579999999994
2024-11-14,Centro-Oeste,Smartphone,17,2646.7,2185.26,7844.479999999993
2024-11-14,Sul,Smartphone,5,3629.55,1121.15,12542.0
2024-11-14,Nordeste,Teclado,2,2727.02,1585.55,2282.94
2024-11-14,Norte,Notebook,9,4854.23,2111.76,24682.229999999996
2024-11-15,Sul,Mouse,1,689.78,162.82,526.96
2024-11-15,Centro-Oeste,Fone de Ouvido,7,1456.47,1409.79,326.76000000000045
2024-11-15,Sudeste,Monitor,15,1796.58,81.96,25719.3
2024-11-15,Norte,Smartphone,5,3076.88,2726.98,1749.5000000000005
2024-11-15,Sudeste,Notebook,18,3450.04,218.56,58166.64
2024-11-15,Nordeste,Smartphone,17,2627.48,2075.26,9387.739999999996
2024-11-15,Nordeste,Fone de Ouvido,6,4800.89,2625.55,13052.04
2024-11-16,Sudeste,Mouse,3,3762.45,526.68,9707.31
2024-11-16,Sudeste,Smartphone,19,2899.96,2126.48,14696.12
2024-11-16,Sul,Mouse,1,4424.75,2167.74,2257.01
2024-11-16,Norte,Monitor,8,3676.04,2851.39,6597.200000000001
2024-11-16,Nordeste,Monitor,19,1915.63,542.19,26095.36
2024-11-16,Sul,Notebook,16,2516.94,1053.58,23413.760000000002
2024-11-16,Nordeste,Smartphone,17,4652.52,2071.62,43875.30000000001
2024-11-17,Nordeste,Carregador,17,3921.07,1238.2,45608.79
2024-11-17,Centro-Oeste,Carregador,7,2780.94,2694.49,605.1500000000019
2024-11-17,Sul,Fone de Ouvido,6,4278.39,1032.39,19476.0
2024-11-17,Centro-Oeste,Carregador,8,2870.64,613.64,18056.0
2024-11-17,Centro-Oeste,Carregador,19,2156.25,2034.04,2321.9900000000007
2024-11-17,Nordeste,Carregador,1,3726.03,1267.11,2458.92
2024-11-17,Centro-Oeste,Notebook,8,1190.06,1100.65,715.2799999999988
2024-11-17,Centro-Oeste,Monitor,13,1689.92,922.42,9977.500000000002
2024-11-18,Sudeste,Fone de Ouvido,5,975.86,609.27,1832.9500000000003
2024-11-18,Sudeste,Monitor,18,3350.99,477.45,51723.72
2024-11-18,Sudeste,Mouse,9,3196.33,2357.66,7548.030000000001
2024-11-18,Nordeste,Notebook,15,3971.84,2287.31,25267.950000000004
2024-11-18,Sudeste,Mouse,2,4567.67,2705.03,3725.2799999999997
2024-11-18,Sudeste,Monitor,5,4781.52,1745.68,15179.2
2024-11-18,Sul,Carregador,17,2752.0,2074.92,11510.359999999999
2024-11-19,Norte,Teclado,9,2001.99,1235.38,6899.489999999999
2024-11-19,Nordeste,Notebook,16,2360.71,1694.65,10656.96
2024-11-19,Sul,Notebook,1,4617.25,201.57,4415.68
2024-11-19,Sul,Fone de Ouvido,10,4794.33,872.3,39220.299999999996
2024-11-19,Norte,Mouse,14,3540.15,2852.25,9630.600000000002
2024-11-20,Centro-Oeste,Notebook,11,3483.73,2206.24,14052.390000000003
2024-11-20,Sul,Notebook,1,1849.6,30.03,1819.57
2024-11-20,Sudeste,Smartphone,6,1252.29,614.92,3824.2200000000003
2024-11-21,Sul,Fone de Ouvido,15,3501.24,2601.68,13493.4
2024-11-21,Norte,Smartphone,17,4476.48,196.73,72755.75
2024-11-21,Nordeste,Teclado,1,2826.59,1938.8,887.7900000000002
2024-11-21,Sudeste,Teclado,15,1399.75,1165.23,3517.7999999999997
2024-11-21,Sul,Notebook,1,4002.55,639.09,3363.46
2024-11-21,Sudeste,Monitor,1,3476.29,1274.78,2201.51
2024-11-22,Centro-Oeste,Monitor,6,2732.26,2462.32,1619.6400000000003
2024-11-22,Norte,Smartphone,2,3068.83,308.78,5520.1
2024-11-22,Sul,Teclado,4,2806.99,1490.75,5264.959999999999
2024-11-22,Sul,Mouse,16,4526.34,2524.98,32021.760000000002
2024-11-22,Centro-Oeste,Fone de Ouvido,13,2830.32,2476.48,4599.920000000002
2024-11-22,Sudeste,Smartphone,4,2254.74,603.68,6604.24
2024-11-22,Nordeste,Smartphone,8,3617.72,2259.43,10866.32
2024-11-22,Nordeste,Carregador,9,2985.91,1758.13,11050.019999999997
2024-11-23,Sul,Teclado,13,4682.19,1355.94,43241.24999999999
2024-11-23,Sul,Fone de Ouvido,10,2634.02,2496.46,1375.5999999999995
2024-11-24,Nordeste,Teclado,2,961.77,552.55,818.44
2024-11-24,Sul,Fone de Ouvido,2,1772.36,460.21,2624.2999999999997
2024-11-24,Norte,Smartphone,17,3535.57,2200.11,22702.82
2024-11-24,Sudeste,Mouse,9,2599.12,1864.59,6610.7699999999995
2024-11-24,Centro-Oeste,Smartphone,10,2662.83,1111.58,15512.5
2024-11-24,Sul,Smartphone,11,4295.91,1375.03,32129.68
2024-11-24,Nordeste,Carregador,8,2024.84,287.0,13902.72
2024-11-24,Nordeste,Fone de Ouvido,4,4637.6,849.03,15154.280000000002
2024-11-25,Sudeste,Monitor,18,3439.78,2635.52,14476.680000000004
2024-11-26,Centro-Oeste,Smartphone,10,2890.88,2201.39,6894.900000000002
2024-11-26,Nordeste,Fone de Ouvido,16,4372.56,351.12,64343.04000000001
2024-11-26,Sudeste,Monitor,8,3441.69,1179.43,18098.08
2024-11-26,Norte,Notebook,13,3665.97,2635.77,13392.599999999999
2024-11-26,Sudeste,Mouse,1,4349.11,1334.33,3014.7799999999997
2024-11-27,Centro-Oeste,Carregador,10,4021.68,2512.31,15093.699999999999
2024-11-27,Sudeste,Teclado,5,4022.14,2395.88,8131.299999999999
2024-11-27,Centro-Oeste,Smartphone,7,2966.13,1362.21,11227.44
2024-11-27,Norte,Fone de Ouvido,6,1373.11,1170.62,1214.94
2024-11-28,Centro-Oeste,Smartphone,10,1030.64,501.84,5288.000000000002
2024-11-28,Sul,Monitor,16,704.11,182.0,8353.76
2024-11-28,Norte,Monitor,10,603.64,293.56,3100.7999999999997
2024-11-28,Sul,Carregador,3,4158.29,1218.97,8817.96
2024-11-29,Norte,Fone de Ouvido,19,2930.84,2869.34,1168.5
2024-11-29,Sudeste,Mouse,18,3954.43,1084.01,51667.56
2024-11-29,Sudeste,Mouse,4,3600.68,442.21,12633.88
2024-11-29,Centro-Oeste,Notebook,1,3221.08,2426.4,794.6799999999998
2024-11-29,Nordeste,Teclado,16,4035.22,2889.83,18326.239999999998
2024-11-30,Centro-Oeste,Fone de Ouvido,6,2116.5,1359.08,4544.52
2024-11-30,Centro-Oeste,Monitor,17,1504.76,147.22,23078.18
2024-11-30,Sul,Carregador,6,2660.64,2503.41,943.3800000000001
